2.031250000000000000e-01	1.523437500000000000e-01	7.539062500000000000e-01	5.898437500000000000e-01
5.429687500000000000e-01	5.898437500000000000e-01	5.781250000000000000e-01	6.601562500000000000e-01
1.000000000000000000e+00	3.378906250000000000e-01	9.921875000000000000e-01	8.046875000000000000e-01
4.394531250000000000e-01	7.851562500000000000e-01	9.296875000000000000e-01	6.914062500000000000e-01
5.937500000000000000e-01	7.070312500000000000e-01	7.109375000000000000e-01	9.960937500000000000e-01
9.218750000000000000e-01	6.210937500000000000e-01	8.554687500000000000e-01	7.734375000000000000e-01
7.617187500000000000e-01	7.070312500000000000e-01	7.304687500000000000e-01	8.671875000000000000e-01
7.500000000000000000e-01	7.539062500000000000e-01	1.000000000000000000e+00	9.765625000000000000e-01
8.789062500000000000e-01	6.679687500000000000e-01	6.328125000000000000e-01	5.664062500000000000e-01
8.867187500000000000e-01	9.140625000000000000e-01	6.914062500000000000e-01	9.531250000000000000e-01
7.968750000000000000e-01	6.718750000000000000e-01	8.906250000000000000e-01	6.992187500000000000e-01
7.421875000000000000e-01	9.843750000000000000e-01	9.687500000000000000e-01	1.000000000000000000e+00
8.828125000000000000e-01	9.531250000000000000e-01	9.492187500000000000e-01	8.945312500000000000e-01
6.523437500000000000e-01	7.265625000000000000e-01	8.906250000000000000e-01	9.257812500000000000e-01
9.687500000000000000e-01	9.179687500000000000e-01	9.375000000000000000e-01	8.671875000000000000e-01
9.960937500000000000e-01	7.187500000000000000e-01	9.414062500000000000e-01	9.492187500000000000e-01
9.765625000000000000e-01	6.679687500000000000e-01	8.867187500000000000e-01	6.914062500000000000e-01
4.785156250000000000e-01	6.015625000000000000e-01	6.132812500000000000e-01	7.539062500000000000e-01
7.421875000000000000e-01	6.250000000000000000e-01	7.460937500000000000e-01	5.429687500000000000e-01
8.007812500000000000e-01	5.976562500000000000e-01	6.640625000000000000e-01	7.031250000000000000e-01
8.359375000000000000e-01	6.914062500000000000e-01	9.296875000000000000e-01	8.007812500000000000e-01
7.148437500000000000e-01	8.632812500000000000e-01	9.960937500000000000e-01	8.046875000000000000e-01
9.521484375000000000e-02	5.351562500000000000e-01	8.398437500000000000e-01	7.304687500000000000e-01
3.984375000000000000e-01	4.589843750000000000e-01	6.679687500000000000e-01	8.632812500000000000e-01
2.675781250000000000e-01	8.476562500000000000e-01	5.976562500000000000e-01	6.210937500000000000e-01
4.882812500000000000e-01	7.109375000000000000e-01	5.273437500000000000e-01	1.000000000000000000e+00
9.414062500000000000e-01	6.718750000000000000e-01	8.945312500000000000e-01	1.007812500000000000e+00
4.238281250000000000e-01	3.359375000000000000e-01	7.734375000000000000e-01	6.953125000000000000e-01
